restaurant_id,restaurant_name,zip_or_postal_code,KEEP,PROMOTE,REMOVE,REFRESH_RECIPE,REPOSITION,ADD_NEW_ITEM,SEASONAL_SPECIAL,EXPAND_CATEGORY,PRICE_OPTIMIZATION
1673043,SUFI's MED GRILL & BAR,38138,Side Greek Salad | Greek Salad | Sufi's Special Shawarma Salad | Side House Salad | Side Tabuli Salad,Grilled Chicken Sandwich,Rum Runner,Side Fries | Rum Runner | Side Couscous | Side Babaghanush | Grape Leaves,Moroccan Soup | 3. Lentil Soup | Couscous Meal W/ Lamb Shank | Shawarma Meal | Couscous Meal,Korean BBQ taco or bowl | Limited-time specialty pizza,Grilled Chicken Salad | Side Greek Salad | Greek Salad | Sufi's Special Shawarma Salad | Side House Salad,Expand Salads,Grilled Chicken Sandwich | Sufi's Hawashi | Sufi's Koobideh Wrap | Lemonade Gallon | Mix Tea Jar
1674038,West Coast Burrito,38671,Gyro Burrito | Chicken Quesadilla | Chorizo Quesadilla | California Burrito | Surf & Turf Burrito,Flaming Hot Burrito | Buffalo Chicken Burrito | Blt Chicken Burrito | West Coast Burrito | Colorado Burrito Plate,Fountain Drinks | Agua Fresca | Imported Drinks | Hush Puppies (6 Pcs) | Ground Beef Nacho,Grilled Chicken Chimichanga | Happy Chicken | Grilled Chicken Nacho | Shredded Chicken Nacho | Shredded Chicken Chimichanga,Flaming Hot Burrito,Healthy lunch salad | Limited-time specialty pizza,Flaming Hot Burrito | Buffalo Chicken Burrito | Grilled Chicken Chimichanga | Happy Chicken | Grilled Chicken Nacho,Expand Tacos/Burritos,Nachos Trio
1674309,Zaxbys,38017,8 Count Southern Fried Shrimp | Grilled Chicken Sandwich | Lemon Pepper Sandwich | Chicken Fingerz - 20 | Boneless Wings - 20,Chicken Fajita Quesadilla | Asian Zensation Zalad With Southern Fried Shrimp | Veggie Egg Rolls | Chicken Bacon Ranch Quesadilla | Texas Toast Platter,Asian Slaw,Crinkle Fries - Large | Crinkle Fries - Regular | Boneless Wings - 5 | Fried White Cheddar Bites | 2 Nibblerz(r),Fried Pickles,Healthy lunch salad | Limited-time specialty pizza,Texas Toast Platter | Chicken Fajita Quesadilla | Grilled Chicken Sandwich | Zaxbys Spicy Signature Sandwich,Expand Tacos/Burritos | Expand Dumplings/Buns,Asian Zensation Zalad With Southern Fried Shrimp | Sauced Fingerz Zax Packz | Sauced Fingerz & Tater Chips Zax Packz | Boneless Wings Zax Packz | Chicken Fingerz Zax Packz
1676465,Firebirds Wood Fired Grill,38017,Crab Cake | Firebirds Chicken Pasta | Filet & Shrimp* - 7oz. | Crab Cakes | Filet & Shrimp* - 9oz.,Shrimp Tacos | Soup & Salad | Chicken Quesadilla | Mahi Tacos | Grilled Shrimp & Strawberry Salad,Spiced Pecan Green Beans,Loaded Russet Baked Potato | Spiced Pecan Green Beans | Fresh Fruit | Parmesan Mashed Yukon Gold Potatoes | Cider Slaw,Pepper Encrusted Sirloin* - 12oz. | Pepper Encrusted Sirloin* - 7oz. | Beef Filet Kabob* - 8oz. | Grilled Mah | Angry Orchard Cider,Limited-time specialty pizza,Soup & Salad | Shrimp Tacos | Mahi Tacos | Chicken Quesadilla | Wood Grilled Chicken,Expand Tacos/Burritos | Expand Salads | Expand Wings/Chicken,Louis Xiii De Remy Martin - 1/2oz. | Johnnie Walker Blue | Macallan - 18 Yr | Grand Marnier 1880 | Hennessy X.o. - 2oz.
1678781,Nothing Bundt Cakes,38053,"White Hearts Bundtinis(r) - Signature Assortment | Lemon 8"" Bundt Cake | Chocolate Chocolate Chip 8"" Bundt Cake | Banana Pudding Cake Made With Nilla(r) 10"" Bundt Cake | Red Velvet 10"" Bundt Cake",White Hearts Bundtinis(r) - Signature Assortment,"Tops Malibu ""0"" Sparkler Candle","Tops Malibu ""0"" Sparkler Candle | Tops Malibu ""6"" Sparkler Candle | Tops Malibu ""5"" Sparkler Candle | Assorted Party Candles (12ct) | Tops Malibu ""8"" Sparkler Candle",White Chocolate Raspberry Bundtlet,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,White Chocolate Raspberry Bundtlet,Expand Wine,"Banana Pudding Cake Made With Nilla(r) 10"" Bundt Cake | Biscoff(r) Cookie Butter Cake 10"" Bundt Cake | Red Velvet 10"" Bundt Cake | Chocolate Chocolate Chip 10"" Bundt Cake | White Chocolate Raspberry 10"" Bundt Cake"
1680097,Subway,38125,Personal Cheese Pizza | Tuna | Peppercorn Ranch Chicken | Baja Chicken | Chicken & Bacon Ranch,Pizza Sub | Spicy Nacho Chicken | Grilled Chicken | Grilled Chicken & Avocado | Sweet Onion Chicken Teriyaki(r),Gogo Squeez(r) Apple Apple,Doritos(r) Nacho Cheese | Sunchips(r) Harvest Cheddar(r) | Gogo Squeez(r) Apple Apple | Lays(r) Classic | Meatball Pepperoni,Spicy Nacho Chicken,Korean BBQ taco or bowl,Spicy Nacho Chicken | Grilled Chicken | Peppercorn Ranch Chicken | Grilled Chicken & Avocado | Baja Chicken,Expand Pizza/Flatbreads | Expand Wings/Chicken,Honest Kids(r) Super Fruit Punch | 5 Meat Italian | 1% Low Fat Milk | Lays(r) Baked Original | Raspberry Cheesecake Cookie
1681311,Zaxbys,38016,Asian Zensation Zalad With Southern Fried Shrimp | Veggie Egg Rolls | Chicken Bacon Ranch Quesadilla | Grilled Chicken Sandwich | 8 Count Southern Fried Shrimp,Chicken Fajita Quesadilla | Texas Toast Platter,Asian Slaw | Basket Of Texas Toast | Chocolate Chip Cookies | Crinkle Fries - Large | Fried Pickles,Handcrafted Lemonade | Frozen Lemonade | Frozen Strawberry Lemonade | Handcrafted Strawberry Lemonade | Boneless Wings - 5,Texas Toast Platter,Healthy lunch salad | Limited-time specialty pizza,Texas Toast Platter | Chicken Fajita Quesadilla,Expand Tacos/Burritos | Expand Dumplings/Buns,Sauced Fingerz Zax Packz | Sauced Fingerz & Tater Chips Zax Packz | Boneless Wings Zax Packz | Chicken Fingerz Zax Packz | Boneless Wings Zax Packz With Tater Chips
1681356,Zaxbys,38139,Asian Slaw | Chocolate Chip Cookies,Chicken Fajita Quesadilla | Texas Toast Platter | Chicken Fingerz - 20 | Boneless Wings - 20 | Sauced Fingerz Zax Packz,Chocolate Chip Cookies,Boneless Wings - 5,Texas Toast Platter,Healthy lunch salad | Limited-time specialty pizza,Texas Toast Platter | Chicken Fajita Quesadilla | Zaxbys Spicy Signature Sandwich,Expand Tacos/Burritos | Expand Wings/Chicken | Expand Dumplings/Buns,Sauced Fingerz Zax Packz | Sauced Fingerz & Tater Chips Zax Packz | Boneless Wings Zax Packz | Chicken Fingerz Zax Packz | Boneless Wings Zax Packz With Tater Chips
1682052,Boise Bill's,38111,Side Garden Salad | Gallon Of Fresh Brewed Iced Tea | Gallon Of Lemonade | 32oz Large Fresh Brewed Iced Tea | The Ranch Hand,Side Garden Salad,Butter Side | Ranch Dressing Side | 32oz Large Fountain Drink | Fresh Fruit Cup No Dip | The Idaho Sunrise,The Jumbo Gumbo | Buckin' Broc N' Cheese | Fudge Nut Brownie | Fresh Baked Cookie | Cheesecake Plain,The Jumbo Gumbo,Korean BBQ taco or bowl | Limited-time specialty pizza,The Jumbo Gumbo,Expand Salads,Butter Side | Ranch Dressing Side | The Idaho Sunrise | The Rancher's Club
1683261,Elite Beautii,38112,"Dye Tinting Bowl (black) | Silicon Mix Shampoo Hidratante | Honey Creme Moisture Retention Detangling Conditioning Shampoo | Kaleidoscope Da Brat Unrestricted Braid & Loc Butter, 8 Oz | Design Essentials African Chebe Strengthening & Curl Perfecting Mousse (10 Fl Oz)",Dye Tinting Bowl (black),Annie Extra Large Disposable Clear Processing Caps,Annie Extra Large Disposable Clear Processing Caps | Clairol 2 Bw Dedusted Extra Strength Powder Lightener (1 Oz) | Annie Rollers | Adore Hair Color Fiesta Fuchsia - #83 (4 Oz) | Annie Duck Bill Clips,Dye Tinting Bowl (black),Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Dye Tinting Bowl (black),Expand Soups/Salads,Annie Rubber Bands (300 Ct) | Brow Shaper | Donna Weaving Needle + Thread Combo Set (2 Ct) | Donna Black 131 Yard Hair Weaving Thread Black | Annie Jumbo Rake Comb
1683369,Finish Line,38017,"New Era Cap York Yankees Mlb 9forty Snapback Hat, Unisex, Black","New Era Cap York Yankees Mlb 9forty Snapback Hat, Unisex, Black | New Era Cap Los Angeles Dodgers Mlb 9forty Snapback Hat, Osfm, Stone","Nike Air Jordan Retro 1 Low Casual Shoes, Women Mystic Hibiscus/black/coconut Milk","Nike Air Jordan Retro 1 Low Casual Shoes, Women Mystic Hibiscus/black/coconut Milk","Nike Air Jordan Retro 1 Low Casual Shoes, Women Mystic Hibiscus/black/coconut Milk | Jordana Air Retro 1 Mid Casual Shoes, Women, 8, Sail/mystic Hibiscus/coconut Milk/dark Team Red | Crep Protect The Ultimate Sneaker Cleaner Cure Kit (50 Ml, 2 Ct) | Nike Club Fleece Hoodie, Men, S, Black | Men's Nike Club Fleece Premium Jogger Pants (x-large)",Healthy lunch salad | Korean BBQ taco or bowl | Signature chicken special,"New Era Cap York Yankees Mlb 9forty Snapback Hat, Unisex, Black",Expand Pizza/Flatbreads,"Nike Club Fleece Hoodie, Men, S, Black | Nike Club Fleece Hoodie, Men, Xl, Black | Nike Club Fleece Hoodie, Men, L, Black | Men's Nike Club Fleece Premium Jogger Pants (x-large) | Nike Club Fleece Premium Embroidered Pullover Hoodie, Men, L, Birch Heather-white"
1683390,Finish Line,38117,"Nike Infant Air Force 1 Crib Casual Shoes, 1, White","Nike Infant Air Force 1 Crib Casual Shoes, 1, White","Nike Sportswear Club T-shirt, Men, L, Cannon | Nike Sportswear Club T-shirt, L, Court Blue/white","Nike Victori One Slide Sandals, Men, 10, Black | Nike Pro Hyperwarm Balaclava Hood, Men, One Size, Black | Men's Nike Offcourt Adjust Slide Sandals, 9, Black/black | Men's Finish Line 6-pack Crew Socks (l) | Men's Jordan Franchise Slide Sandals, 9, Black","Nike Sportswear Club T-shirt, Men, L, Cannon",Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,"Nike Infant Air Force 1 Crib Casual Shoes, 1, White",Expand Kids,"Nike Sportswear Club T-shirt, L, Court Blue/white | Nike Sportswear Club T-shirt, Men, L, Cannon | Kids' Toddler Nike V5 Rnr Stretch Lace Casual Shoes | Nike Kids' Toddler Force 1 Low Casual Shoes, 4, White | Nike Infant Air Force 1 Crib Casual Shoes, 1, White"
1683417,FireBurger,38017,Chicken Tenders Meal | Wings | Wings Meal | Chicken Tenders,Caesar Salad | Grilled Chicken And Strawberry Salad | Bbq Chicken Cobb Salad,San Pellegrino Sparkling Water,Seasoned Steak Fries | San Pellegrino Sparkling Water | Acqua Panna Natural Spring Water | Red Bull(r) | Half Sweet/half Unsweet,Caesar Salad,Korean BBQ taco or bowl | Limited-time specialty pizza,Caesar Salad | Grilled Chicken And Strawberry Salad | Bbq Chicken Cobb Salad,Expand Wings/Chicken,4 Lemon Blueberry Cookies
1683958,Hummus Republic,38018,Bowl | Falafel Rice Bowl (vegan) | Mushroom Shawarma Rice Bowl (vegan) | Lamb & Beef Rice Bowl | Spicy Chicken Sandwich,Chicken Shawarma Rice Bowl | Greek Sandwich | Lemon Chicken Rice Bowl | Kid's Chicken Bowl,Pita Bread | Poppi Water | Perrier | Fountain Drink | Life Water,Sweet Potato Fries | Street Style Fries | Lemonade | Ginger Beer | Wrap,Falafel Rice Bowl (vegan),Healthy lunch salad | Limited-time specialty pizza,Chicken Shawarma Rice Bowl | Falafel Rice Bowl (vegan) | Kid's Chicken Bowl | Greek Sandwich | Lemon Chicken Rice Bowl,Expand Wings/Chicken,Lamb & Beef Rice Bowl | Mushroom Shawarma Rice Bowl (vegan) | Falafel Rice Bowl (vegan)
1686840,Starbucks,38002,Coffee Traveler - Decaf Pike Place(r) Roast | Coffee Traveler - Pike Place(r) Roast | Ellenos(r) Muesli Yogurt - No Added Sugar | Perfect Bar(r) Peanut Butter | Blended Strawberry Lemonade,"Spicy Falafel Pocket | Double-smoked Bacon, Cheddar & Egg Sandwich | Bacon, Gouda & Egg Sandwich | Vanilla Protein Latte | Sugar-free Caramel Protein Latte",Petite Vanilla Bean Scone,Cheese Danish | Perfect Bar(r) - Dark Chocolate Chip Peanut Butter | Horizon Organic(r) Lowfat Chocolate Milk | Sol-ti(r) Turmeric Supershot(r) | Sol-ti(r) Ginger Supershot(r),Horizon Organic(r) Lowfat Milk | Pink Drink | Madeleines | Rolled & Steel-cut Oatmeal,Korean BBQ taco or bowl | Signature chicken special,Spicy Falafel Pocket | Vanilla Protein Latte | Sugar-free Caramel Protein Latte | Sugar-free Vanilla Protein Latte | Caramel Protein Latte,Expand Pizza/Flatbreads | Expand Burgers/Sandwiches | Expand Beverages,Coffee Traveler - Decaf Pike Place(r) Roast | Coffee Traveler - Pike Place(r) Roast | Spicy Falafel Pocket | Iced Caramel Protein Latte | Iced Sugar-free Caramel Protein Latte
1689984,FireBurger,38672,Sweet Iced Tea | Iced Tea | Lemonade | Seasoned Steak Fries | Chocolate Chunk Cookie,Caesar Salad | Grilled Chicken And Strawberry Salad | Bbq Chicken Cobb Salad | Chicken Tenders Meal | Wings,Tater Tots,Fresh Fruit | Half Sweet/half Unsweet,Tater Tots | Cole Slaw | San Pellegrino Sparkling Water | Acqua Panna Natural Spring Water | Red Bull(r),Korean BBQ taco or bowl | Limited-time specialty pizza,Caesar Salad | Grilled Chicken And Strawberry Salad | Bbq Chicken Cobb Salad,Expand Wings/Chicken | Expand Beverages,4 Lemon Blueberry Cookies
1692000,Panda Express,38119,Bowl | Grilled Teriyaki Chicken Panda Cub Meal | Build Your Own Panda Cub Meal | Pomegranate Pineapple Flavored Lemonade | Mango Guava Flavored Tea,Bai Coco Fusion,White Steamed Rice,White Steamed Rice | Coca Cola Zero Sugar | Coke Zero | Peach Lychee Flavored Refresher | Dasani,Bai Coco Fusion,Limited-time specialty pizza,Grilled Teriyaki Chicken Panda Cub Meal,Expand Tacos/Burritos,Family Meal
1694029,Zaxbys,38018,Grilled Chicken Sandwich | 8 Count Southern Fried Shrimp | Lemon Pepper Sandwich | Zaxbys Signature Sandwich,Chicken Fajita Quesadilla | Asian Zensation Zalad With Southern Fried Shrimp | Veggie Egg Rolls | Texas Toast Platter | Chicken Bacon Ranch Quesadilla,Asian Slaw | Basket Of Texas Toast | Chocolate Chip Cookies | Vanilla Milkshake | Chocolate Milkshake,Crinkle Fries - Large | Fried Pickles | Crinkle Fries - Regular | Boneless Wings - 5 | Fried White Cheddar Bites,Zaxbys Spicy Signature Sandwich,Healthy lunch salad | Limited-time specialty pizza,Texas Toast Platter | Chicken Fajita Quesadilla | Grilled Chicken Sandwich,Expand Tacos/Burritos | Expand Dumplings/Buns,Sauced Fingerz Zax Packz | Sauced Fingerz & Tater Chips Zax Packz | Boneless Wings Zax Packz | Chicken Fingerz Zax Packz | 20 Sauced Chicken Fingerz
1694070,Zaxby's,72364,Zaxbys Spicy Signature Sandwich | Handcrafted Lemonade | Frozen Strawberry Lemonade | Handcrafted Strawberry Lemonade | Zaxbys Signature Sandwich,Chicken Fajita Quesadilla | Texas Toast Platter | Chicken Fingerz - 20 | Boneless Wings - 20 | Sauced Fingerz Zax Packz,Asian Slaw,2 Nibblerz(r),Strawberry Milkshake,Healthy lunch salad | Limited-time specialty pizza,Texas Toast Platter | Chicken Fajita Quesadilla,Expand Tacos/Burritos | Expand Dumplings/Buns | Expand Wings/Chicken,Sauced Fingerz Zax Packz | Sauced Fingerz & Tater Chips Zax Packz | Boneless Wings Zax Packz With Tater Chips | Boneless Wings Zax Packz | Chicken Fingerz Zax Packz
1694107,Zaxbys,38654,Asian Zensation Zalad With Southern Fried Shrimp | Veggie Egg Rolls | Chicken Bacon Ranch Quesadilla | 8 Count Southern Fried Shrimp | Zaxbys Signature Sandwich,Chicken Fajita Quesadilla,Asian Slaw | Chocolate Chip Cookies | Basket Of Texas Toast | Vanilla Milkshake | Chocolate Milkshake,Boneless Wings - 5 | Fried White Cheddar Bites | 2 Nibblerz(r) | Chicken Fingerz - 20 | Boneless Wings - 20,Texas Toast Platter,Healthy lunch salad | Limited-time specialty pizza,Chicken Fajita Quesadilla,Expand Tacos/Burritos | Expand Dumplings/Buns,Nibblerz Platter | Sauced Fingerz Zax Packz | Sauced Fingerz & Tater Chips Zax Packz | Boneless Wings Zax Packz With Tater Chips | Chicken Fingerz & Tater Chips Zax Packz
1694110,Zaxbys,38053,Asian Zensation Zalad With Southern Fried Shrimp | Veggie Egg Rolls | Chicken Bacon Ranch Quesadilla | 8 Count Southern Fried Shrimp | Chicken Fingerz - 20,Chicken Fajita Quesadilla | Texas Toast Platter,Asian Slaw,Handcrafted Lemonade | Frozen Lemonade | Asian Slaw | Frozen Strawberry Lemonade | Handcrafted Strawberry Lemonade,Fried Pickles,Healthy lunch salad | Limited-time specialty pizza,Texas Toast Platter | Chicken Fajita Quesadilla,Expand Tacos/Burritos | Expand Dumplings/Buns | Expand Wings/Chicken,Sauced Fingerz & Tater Chips Zax Packz | Boneless Wings Zax Packz | Chicken Fingerz Zax Packz | 20 Sauced Chicken Fingerz | Boneless Wings Zax Packz With Tater Chips
1699037,Domino's,38611,"Custom Medium 2-topping 12"" Pizza | The People's Pizza - Deluxe | Parmesan Stuffed Crust Medium 2-topping 12"" Pizza | Extravaganzza | Spinach & Feta",Spicy Chicken Bacon Ranch | Memphis Bbq Chicken | Buffalo Chicken Sandwich | Chicken Caesar | Chicken Habanero Sandwich,Fanta(r) Orange,Loaded Chicken - Crispy Bacon & Tomato,Spicy Chicken Bacon Ranch,Korean BBQ taco or bowl,Spicy Chicken Bacon Ranch | Buffalo Chicken Sandwich | Memphis Bbq Chicken | Chicken Caesar | Chicken Habanero Sandwich,Expand Wings/Chicken | Expand Pizza/Flatbreads | Expand Burgers/Sandwiches,Blue Cheese Dipping Cup | Caesar Dressing | Hot Buffalo Dipping Cup | Sweet Mango Habanero Dipping Cup | Balsamic
1700084,Krispy Krunchy Chicken,38654,Chicken Sandwich,Krispy Chicken + Biscuit,Gatorade Orange(r) | Aquafina(r) | Mashed Potatoes & Gravy | Honey Biscuits | Mac-n-cheese,Jumbo Tenders Family Meal | Krispy Chicken + Tenders Family Meal | Krispy Chicken Family Meal | Chicken Sandwich,Krispy Chicken + Biscuit,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Krispy Chicken + Biscuit,Expand Wings/Chicken,Krispy Chicken + Tenders Family Meal | Honey Biscuits | Jumbo Tenders Family Meal | Krispy Chicken Family Meal
1701805,Subway,38671,Pizza Sub | Grilled Chicken | Sweet Onion Chicken Teriyaki(r) | Steak Philly | 5 Meat Italian,Spicy Nacho Chicken,"Celsius(r) Sparkling Orange | Pepsi(r) Wild Cherry | Gatorade(r) Zero Sugar, Orange | Pepsi(r) | Gatorade(r) Fruit Punch",Peppercorn Ranch Chicken | Grilled Chicken & Avocado | Baja Chicken | Honest Kids(r) Super Fruit Punch | Honey Mustard Bbq,Spicy Nacho Chicken,Korean BBQ taco or bowl,Spicy Nacho Chicken | Grilled Chicken | Peppercorn Ranch Chicken | Grilled Chicken & Avocado | Baja Chicken,Expand Pizza/Flatbreads,Lays(r) Baked Original | Double Chocolate Cookie | Oatmeal Raisin Cookie | Chocolate Chip Cookie | White Chip Macadamia Nut Cookie
1702041,TACONGANAS PERKINS,38118,Shrimp Pizza | Chicharron Quesadilla | Veggie Quesadilla | Pastor Quesadilla Conganas | Pastor Quesadilla,Birria Pizza (veggie) | Birria Pizza (asada) | Birria Melt Barbacoa | Birria Melt | Camaron Taconganas,Limes | Curtido - Regular | Cilantro | Curtido - Large | Onions,Asada Taconganas | Barbacoa Taconganas | Carnitas Taconganas | Jarritos | Agua / Water,Birria Melt Barbacoa,Healthy lunch salad,Birria Melt Barbacoa | Birria Melt | Birria Pizza (veggie) | Birria Pizza (asada) | Birria Pizza (al Pastor),Expand Pizza/Flatbreads | Expand Tacos/Burritos | Expand Wings/Chicken,Birria Pizza (veggie) | Birria Pizza (asada) | Birria Pizza (al Pastor) | Birria Pizza | Birria Pizza (pollo)
1702119,Taziki's Mediterranean Cafe,38138,Extra Side Of Grilled Fish | Side Of Grilled Shrimp | Caesar Salad W/ Turkish Meatballs | Caesar Salad W/ Falafel | Caesar Salad W/ Grilled Lamb,Quinoa Kypelos Base | Pasta Kypelos Base | Rice Kypelos Base | Caesar Salad W/ Spicy Harissa | Spicy Chicken Harissa Gyro,Bottled Water | Drinks | Extra Souffle Of Tazikis | Extra Souffle Of Olives | Extra Souffle Of Horseradish,Side Falafel | Extra Side Of Turkish Meatballs | Grilled Cheese Pita | Side Of Grilled Lamb | Side Of Grilled Beef,Grilled Veggies Side | Grilled Veggie Pita | Turkish Meatball Gyro | Grilled Lamb Gyro | Falafel Gyro,Korean BBQ taco or bowl | Limited-time specialty pizza,Pasta Kypelos Base | Rice Kypelos Base | Quinoa Kypelos Base | Side Of Spicy Harissa Chicken | Spicy Chicken Harissa Gyro,Expand Salads | Expand Wings/Chicken | Expand Burgers/Sandwiches,Extra Souffle Of Basil Pesto | Extra Souffle Of Basil Pesto Aioli | Pasta Side | Extra Souffle Of Roasted Red Peppers | Extra Souffle Of Hummus
1702607,Whataburger,38632,6 Avocado Bacon Burger Whatameal(r) | Honey Bbq Chicken Strip Sandwich Whatameal(r) | Whatacatch(r) Sandwich Whatameal(r) | 4 Jalapeno & Cheese Whataburger(r) Whatameal(r) | Iced Coffee,Chicken Fajita Taco Whatameal(r) | Garden Salad | Cobb Salad | Sweet & Spicy Bacon Burger Whatameal(r) | 12 Spicy Chicken Sandwich Whatameal(r),Malts,Malts | Large Drink | Frosted Berry | Shakes | Prickly Pear Raspberry,Justaburger(r) Kid's Whatameal(r) | French Fries | 8 Double Meat Whataburger Jr.(r) Whatameal(r) | 1 Whataburger(r) Whatameal(r) | 3 Triple Meat Whataburger(r) Whatameal(r),Limited-time specialty pizza,Sweet & Spicy Bacon Burger Whatameal(r) | Sweet & Spicy Bacon Burger | 12 Spicy Chicken Sandwich Whatameal(r) | Monterey Melt Whatameal(r) | Chicken Fajita Taco Whatameal(r),Expand Tacos/Burritos | Expand Wings/Chicken | Expand Burgers/Sandwiches,Monterey Melt Whatameal(r) | Whataburger(r) Patty Melt Whatameal(r) | Family Fry Box
